"Signature","Sample","group","Score","p_value.x","p_value.y","adj_p_value"
"Cytotoxicity","GSM4956864","AM",1.09362896509117,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956865","CM",0.316383933024035,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956866","AM",2.18248954182146,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956867","AM",0.912849279113644,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956868","AM",0.946878239943474,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956869","AM",1.307204122067,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956870","AM",1.76496037376832,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956871","AM",2.78104097029258,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956872","AM",1.31221394662261,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956873","CM",0.459662944669883,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956874","AM",1.46580331043681,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956875","AM",1.70513059118395,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956876","AM",2.27936821425336,0.401725549319793,0.401725549319793,0.535634065759724
"Cytotoxicity","GSM4956877","AM",1.43810602788077,0.401725549319793,0.401725549319793,0.535634065759724
"Exhausted","GSM4956773","CM",1.37083393655444,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956774","CM",0.722415266569519,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956775","CM",1.24722530959082,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956776","CM",1.8090353538662,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956777","CM",0.393974840394578,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956778","CM",1.27289569414776,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956779","AM",1.33795407502495,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956780","AM",1.91216571418636,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956781","CM",1.83812728054402,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956782","CM",2.92665765127337,0.76828160122146,0.76828160122146,0.76828160122146
"Exhausted","GSM4956783","CM",2.43698150297311,0.76828160122146,0.76828160122146,0.76828160122146
